slug,status,metrics_source,n_presencias,n_background,n_predictores,threshold_maxTSS,tss_at_maxTSS,threshold_p10,ens_auc_roc,ens_auc_pr,ens_tss,ens_f1,ens_brier_score,ens_calib_slope,ens_calib_intercept,ens_boyce_index,ens_or10,tss_ensemble_mean,tss_ensemble_std,auc_ensemble_mean,auc_ensemble_std,mess_mess_mean,mess_mess_min,mess_mess_pct_extrapolation,mess_n_mess_points,algo_sd_mean,algo_sd_median,binary_agreement_mean,binary_agreement_unanimous_pct,glm_tss,glm_auc_roc,gam_tss,gam_auc_roc,rf_tss,rf_auc_roc,gbm_tss,gbm_auc_roc,maxent_tss,maxent_auc_roc,glm_auc_pr,glm_f1,gam_auc_pr,gam_f1,rf_auc_pr,rf_f1,gbm_auc_pr,gbm_f1,maxent_auc_pr,maxent_f1,tss_glm_mean,tss_glm_std,auc_glm_mean,auc_glm_std,tss_gam_mean,tss_gam_std,auc_gam_mean,auc_gam_std,tss_rf_mean,tss_rf_std,auc_rf_mean,auc_rf_std,tss_gbm_mean,tss_gbm_std,auc_gbm_mean,auc_gbm_std,tss_maxent_mean,tss_maxent_std,auc_maxent_mean,auc_maxent_std,mess_mess_max,binary_agreement_max_possible
atriplex_semibaccata,ok,spatial_cv_oof,1054,9494,8,0.28727153449086684,0.7017075400462651,0.5645760820007345,0.9553092355543439,0.6686422549726697,0.7017075400462651,0.6833477135461605,0.04969248036087732,0.8686843101881029,0.07223108622189539,0.9112781954887217,0.6242884250474383,0.5906394669597506,0.20754581543838038,0.9272338113445896,0.04657823401824335,-25.906875909047386,-252.758942447166,45.90443686006826,10548,0.10802082975950356,0.06561022318363502,0.8209139173302996,5.422828972317027,0.6161082861081941,0.8756803957677853,0.8344751044202892,0.9581803188191562,0.7493655235764605,0.9423175088311043,0.7178599566929118,0.9262126104612559,0.8456352539044933,0.9649980672902772,0.3379499336819001,0.39655172413793105,0.5966612237805528,0.6530207989435457,0.6367476526251213,0.5188306557808796,0.5886773153403208,0.49163710086163204,0.6817549040429832,0.6866922808243102,0.5320252370496598,0.21523625292433587,0.8656163920160143,0.08064902145274949,0.5374589007825923,0.17567641979302334,0.9463380924728041,0.027781899594933414,0.6247809036444747,0.21008766455362277,0.9274633580752116,0.030305499610006486,0.3958748264691144,0.15827208818922409,0.920918572412236,0.028898143544548647,0.4612736389087786,0.24290501263601164,0.9422626556604016,0.03513604504761698,51.61290322580645,5.0
