slug,status,metrics_source,n_presencias,n_background,n_predictores,threshold_maxTSS,tss_at_maxTSS,threshold_p10,ens_auc_roc,ens_auc_pr,ens_tss,ens_f1,ens_brier_score,ens_calib_slope,ens_calib_intercept,ens_boyce_index,ens_or10,tss_ensemble_mean,tss_ensemble_std,auc_ensemble_mean,auc_ensemble_std,mess_mess_mean,mess_mess_min,mess_mess_pct_extrapolation,mess_n_mess_points,algo_sd_mean,algo_sd_median,binary_agreement_mean,binary_agreement_unanimous_pct,glm_tss,glm_auc_roc,gam_tss,gam_auc_roc,rf_tss,rf_auc_roc,gbm_tss,gbm_auc_roc,maxent_tss,maxent_auc_roc,glm_auc_pr,glm_f1,gam_auc_pr,gam_f1,rf_auc_pr,rf_f1,gbm_auc_pr,gbm_f1,maxent_auc_pr,maxent_f1,tss_glm_mean,tss_glm_std,auc_glm_mean,auc_glm_std,tss_gam_mean,tss_gam_std,auc_gam_mean,auc_gam_std,tss_rf_mean,tss_rf_std,auc_rf_mean,auc_rf_std,tss_gbm_mean,tss_gbm_std,auc_gbm_mean,auc_gbm_std,tss_maxent_mean,tss_maxent_std,auc_maxent_mean,auc_maxent_std,mess_mess_max,binary_agreement_max_possible
neltuma_chilensis,ok,spatial_cv_oof,84,18790,7,0.17943890392694875,0.6349337286804024,0.18230876101260468,0.8550460604678274,0.025800770014356246,0.6349337286804024,0.03204565408252853,0.03620551473516841,0.03071467914433946,0.0021612639102390266,0.19361947909944544,0.14285714285714285,0.3108402484966325,0.24666526098525418,0.7530859329925066,0.11727801073533735,-14.46121953435459,-161.36718988833303,64.97827699480767,18874,0.36732909630433397,0.42362913302550315,1.3032213627212037,0.00529829394934831,0.15108720444005175,0.330848792417446,0.658513900504321,0.8610263184571327,0.29944626067563807,0.6885501406523227,0.20895993309511152,0.5927985377226994,0.6481651841151574,0.8531352163004637,0.0031725595950144662,0.010488831337002267,0.02203845195702271,0.031752663463547104,0.017476619371618506,0.01665095821551995,0.006800721131858759,0.01271611823759063,0.02485464447201663,0.0368066355624676,0.07692107241759867,0.11891487996790183,0.5108687156007876,0.2076032143385542,0.014107422047336216,0.02875432773688174,0.7444266924399479,0.14808214297718736,0.08216329807868934,0.15394550362881096,0.6491803522238201,0.11865567636543076,-0.00523519745364871,0.012476850201016045,0.5353195971042697,0.15642891921143123,0.2790016819511514,0.19520948437223362,0.7489976703085561,0.11588752728847047,54.761904761904766,5.0
