slug,status,metrics_source,n_presencias,n_background,n_predictores,threshold_maxTSS,tss_at_maxTSS,threshold_p10,ens_auc_roc,ens_auc_pr,ens_tss,ens_f1,ens_brier_score,ens_calib_slope,ens_calib_intercept,ens_boyce_index,ens_or10,tss_ensemble_mean,tss_ensemble_std,auc_ensemble_mean,auc_ensemble_std,mess_mess_mean,mess_mess_min,mess_mess_pct_extrapolation,mess_n_mess_points,algo_sd_mean,algo_sd_median,binary_agreement_mean,binary_agreement_unanimous_pct,glm_tss,glm_auc_roc,gam_tss,gam_auc_roc,rf_tss,rf_auc_roc,gbm_tss,gbm_auc_roc,maxent_tss,maxent_auc_roc,glm_auc_pr,glm_f1,gam_auc_pr,gam_f1,rf_auc_pr,rf_f1,gbm_auc_pr,gbm_f1,maxent_auc_pr,maxent_f1,tss_glm_mean,tss_glm_std,auc_glm_mean,auc_glm_std,tss_gam_mean,tss_gam_std,auc_gam_mean,auc_gam_std,tss_rf_mean,tss_rf_std,auc_rf_mean,auc_rf_std,tss_gbm_mean,tss_gbm_std,auc_gbm_mean,auc_gbm_std,tss_maxent_mean,tss_maxent_std,auc_maxent_mean,auc_maxent_std,mess_mess_max,binary_agreement_max_possible
cumulopuntia_sphaerica,ok,spatial_cv_oof,135,9656,7,0.29919535601293773,0.7509113504556753,0.5885378511580259,0.9532587682960507,0.5292219197137863,0.7509113504556753,0.301255230125523,0.020486110194291775,0.7236770688939455,-0.16139602298146535,0.9559985632818976,0.37777777777777777,0.8170993561442863,0.20840294280470478,0.9815564919932337,0.014195994836453833,4.380486673870261,-8.2888550032468,7.088142171381881,9791,0.06780717844332726,0.020461453546820142,0.31222551322643244,1.4094576652027373,0.7875226303353893,0.9483614102918162,0.7689419742858019,0.9484005339224892,0.7870654208475252,0.8976640891098224,0.7258054865138543,0.8788958697720088,0.7650556936389579,0.9345150971186595,0.46164718304864605,0.14112458654906285,0.39276393571272866,0.2689075630252101,0.45299039374360056,0.3404255319148936,0.5355325842878217,0.18861512319456245,0.4861067765584723,0.2781954887218045,0.8482966759462949,0.06029760545412101,0.9728951768301733,0.018971898877492958,0.6896386872218189,0.20588631204379826,0.968936430673736,0.018310163315222436,0.8281318239577178,0.1793628138688131,0.9632709580968573,0.04745886265342874,0.7216436047056034,0.2113226117361252,0.9612909382458451,0.04541049372230144,0.7296543671115977,0.3329960199714835,0.9649104143354228,0.028153111658095867,62.22222222222222,5.0
